id,pollution_type,city_name,seq_num,value,last_updated,creation_date
167456,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-02 19:51:38.000000"
167519,"Particulate Matter 10",Braga,1,0,2019-04-02T06:00:00.000Z,"2019-04-02 21:51:39.000000"
167520,"Nitrogen Dioxide",Braga,1,49.5,2019-04-02T06:00:00.000Z,"2019-04-02 21:51:39.000000"
167521,"Nitrogen Dioxide",Braga,1,0,2019-04-02T18:00:00.000Z,"2019-04-02 21:51:39.000000"
167522,"Particulate Matter 10",Braga,1,10,2019-04-02T18:00:00.000Z,"2019-04-02 21:51:39.000000"
167523,Ozone,Braga,1,48,2019-04-02T20:00:00.000Z,"2019-04-02 21:51:39.000000"
167524,"Nitrogen Dioxide",Braga,1,40.4,2019-04-02T18:00:00.000Z,"2019-04-02 21:51:39.000000"
167525,"Particulate Matter 10",Braga,1,13,2019-04-02T18:00:00.000Z,"2019-04-02 21:51:39.000000"
167526,Ultraviolet,Braga,1,5.33,,"2019-04-02 21:51:39.000000"
167527,Ultraviolet,Braga,1,5.52,,"2019-04-02 21:51:39.000000"
167528,Ultraviolet,Braga,1,4.5,,"2019-04-02 21:51:39.000000"
167529,Ozone,Braga,1,0,,"2019-04-02 21:51:39.000000"
167530,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-02 21:51:39.000000"
167531,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-02 21:51:39.000000"
167594,"Nitrogen Dioxide",Braga,1,49.5,2019-04-02T06:00:00.000Z,"2019-04-02 23:51:39.000000"
167595,"Particulate Matter 10",Braga,1,0,2019-04-02T06:00:00.000Z,"2019-04-02 23:51:39.000000"
167596,Ozone,Braga,1,48,2019-04-02T20:00:00.000Z,"2019-04-02 23:51:39.000000"
167597,"Particulate Matter 10",Braga,1,16,2019-04-02T20:00:00.000Z,"2019-04-02 23:51:39.000000"
167598,"Nitrogen Dioxide",Braga,1,0,2019-04-02T20:00:00.000Z,"2019-04-02 23:51:39.000000"
167599,"Nitrogen Dioxide",Braga,1,37.6,2019-04-02T21:00:00.000Z,"2019-04-02 23:51:39.000000"
167600,"Particulate Matter 10",Braga,1,17,2019-04-02T21:00:00.000Z,"2019-04-02 23:51:39.000000"
167601,Ultraviolet,Braga,1,5.33,,"2019-04-02 23:51:39.000000"
167602,Ultraviolet,Braga,1,5.52,,"2019-04-02 23:51:39.000000"
167603,Ultraviolet,Braga,1,4.5,,"2019-04-02 23:51:39.000000"
167604,Ozone,Braga,1,0,,"2019-04-02 23:51:39.000000"
167605,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-02 23:51:39.000000"
167606,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-02 23:51:39.000000"
167669,"Nitrogen Dioxide",Braga,1,49.5,2019-04-02T06:00:00.000Z,"2019-04-03 01:51:39.000000"
167670,"Particulate Matter 10",Braga,1,0,2019-04-02T06:00:00.000Z,"2019-04-03 01:51:39.000000"
167671,"Particulate Matter 10",Braga,1,9,2019-04-02T22:00:00.000Z,"2019-04-03 01:51:39.000000"
167672,Ozone,Braga,1,31,2019-04-02T22:00:00.000Z,"2019-04-03 01:51:39.000000"
167673,"Nitrogen Dioxide",Braga,1,0,2019-04-02T22:00:00.000Z,"2019-04-03 01:51:39.000000"
167674,"Nitrogen Dioxide",Braga,1,46.6,2019-04-02T22:00:00.000Z,"2019-04-03 01:51:39.000000"
167675,"Particulate Matter 10",Braga,1,17,2019-04-02T22:00:00.000Z,"2019-04-03 01:51:39.000000"
167676,Ultraviolet,Braga,1,5.52,,"2019-04-03 01:51:39.000000"
167677,Ultraviolet,Braga,1,4.21,,"2019-04-03 01:51:39.000000"
167678,Ultraviolet,Braga,1,5.33,,"2019-04-03 01:51:39.000000"
167679,Ozone,Braga,1,0,,"2019-04-03 01:51:39.000000"
167680,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-03 01:51:39.000000"
167681,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-03 01:51:39.000000"
167744,"Nitrogen Dioxide",Braga,1,49.5,2019-04-02T06:00:00.000Z,"2019-04-03 03:51:39.000000"
167745,"Particulate Matter 10",Braga,1,0,2019-04-02T06:00:00.000Z,"2019-04-03 03:51:39.000000"
167746,"Particulate Matter 10",Braga,1,9,2019-04-02T22:00:00.000Z,"2019-04-03 03:51:39.000000"
167747,Ozone,Braga,1,31,2019-04-02T22:00:00.000Z,"2019-04-03 03:51:39.000000"
167748,"Nitrogen Dioxide",Braga,1,0,2019-04-02T22:00:00.000Z,"2019-04-03 03:51:39.000000"
167749,"Nitrogen Dioxide",Braga,1,46.6,2019-04-02T22:00:00.000Z,"2019-04-03 03:51:39.000000"
167750,"Particulate Matter 10",Braga,1,17,2019-04-02T22:00:00.000Z,"2019-04-03 03:51:39.000000"
167751,Ultraviolet,Braga,1,5.57,,"2019-04-03 03:51:39.000000"
167752,Ultraviolet,Braga,1,4.3,,"2019-04-03 03:51:39.000000"
167753,Ultraviolet,Braga,1,5.22,,"2019-04-03 03:51:39.000000"
167754,Ozone,Braga,1,0,,"2019-04-03 03:51:39.000000"
167755,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-03 03:51:39.000000"
167756,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-03 03:51:39.000000"
167819,"Particulate Matter 10",Braga,1,0,2019-04-02T06:00:00.000Z,"2019-04-03 05:51:39.000000"
167820,"Nitrogen Dioxide",Braga,1,49.5,2019-04-02T06:00:00.000Z,"2019-04-03 05:51:39.000000"
167821,"Nitrogen Dioxide",Braga,1,0,2019-04-03T01:00:00.000Z,"2019-04-03 05:51:39.000000"
167822,Ozone,Braga,1,32,2019-04-03T01:00:00.000Z,"2019-04-03 05:51:39.000000"
167823,"Particulate Matter 10",Braga,1,10,2019-04-03T01:00:00.000Z,"2019-04-03 05:51:39.000000"
167824,"Particulate Matter 10",Braga,1,18,2019-04-03T02:00:00.000Z,"2019-04-03 05:51:39.000000"
167825,"Nitrogen Dioxide",Braga,1,17,2019-04-03T02:00:00.000Z,"2019-04-03 05:51:39.000000"
167826,Ultraviolet,Braga,1,5.57,,"2019-04-03 05:51:39.000000"
167827,Ultraviolet,Braga,1,4.3,,"2019-04-03 05:51:39.000000"
167828,Ultraviolet,Braga,1,5.22,,"2019-04-03 05:51:39.000000"
167829,Ozone,Braga,1,0,,"2019-04-03 05:51:39.000000"
167830,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-03 05:51:39.000000"
167831,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-03 05:51:39.000000"
167894,"Particulate Matter 10",Braga,1,0,2019-04-03T05:00:00.000Z,"2019-04-03 07:51:38.000000"
167895,"Nitrogen Dioxide",Braga,1,15.7,2019-04-03T05:00:00.000Z,"2019-04-03 07:51:38.000000"
167896,"Particulate Matter 10",Braga,1,4,2019-04-03T04:00:00.000Z,"2019-04-03 07:51:38.000000"
167897,Ozone,Braga,1,36,2019-04-03T04:00:00.000Z,"2019-04-03 07:51:38.000000"
167898,"Nitrogen Dioxide",Braga,1,0,2019-04-03T04:00:00.000Z,"2019-04-03 07:51:38.000000"
167899,"Particulate Matter 10",Braga,1,17,2019-04-03T05:00:00.000Z,"2019-04-03 07:51:38.000000"
167900,"Nitrogen Dioxide",Braga,1,14.8,2019-04-03T05:00:00.000Z,"2019-04-03 07:51:38.000000"
167901,Ultraviolet,Braga,1,5.57,,"2019-04-03 07:51:38.000000"
167902,Ultraviolet,Braga,1,4.3,,"2019-04-03 07:51:38.000000"
167903,Ultraviolet,Braga,1,5.22,,"2019-04-03 07:51:38.000000"
167904,Ozone,Braga,1,0,,"2019-04-03 07:51:38.000000"
167905,"Carbon Monoxide",Braga,1,0.0000037184383566225494,,"2019-04-03 07:51:38.000000"
167906,"Sulfur Dioxide",Braga,1,0.0000000010071487367814658,,"2019-04-03 07:51:38.000000"
167969,"Particulate Matter 10",Braga,1,0,2019-04-10T11:00:00.000Z,"2019-04-10 14:29:10.000000"
167970,"Nitrogen Dioxide",Braga,1,35.2,2019-04-10T11:00:00.000Z,"2019-04-10 14:29:10.000000"
167971,"Particulate Matter 10",Braga,1,3,2019-04-10T11:00:00.000Z,"2019-04-10 14:29:10.000000"
167972,"Nitrogen Dioxide",Braga,1,0,2019-04-10T11:00:00.000Z,"2019-04-10 14:29:10.000000"
167973,Ozone,Braga,1,52,2019-04-10T11:00:00.000Z,"2019-04-10 14:29:10.000000"
167974,"Particulate Matter 10",Braga,1,11,2019-04-10T12:00:00.000Z,"2019-04-10 14:29:10.000000"
167975,"Nitrogen Dioxide",Braga,1,21.5,2019-04-10T12:00:00.000Z,"2019-04-10 14:29:10.000000"
167976,Ultraviolet,Braga,1,5.51,,"2019-04-10 14:29:10.000000"
167977,Ultraviolet,Braga,1,5.86,,"2019-04-10 14:29:10.000000"
167978,Ultraviolet,Braga,1,5.3,,"2019-04-10 14:29:10.000000"
167979,Ozone,Braga,1,0,,"2019-04-10 14:29:10.000000"
167980,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-10 14:29:10.000000"
167981,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-10 14:29:10.000000"
168044,"Particulate Matter 10",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168045,"Nitrogen Dioxide",Braga,1,34.6,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168046,"Particulate Matter 10",Braga,1,3,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168047,"Nitrogen Dioxide",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168048,Ozone,Braga,1,57,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168049,"Nitrogen Dioxide",Braga,1,24.6,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168050,"Particulate Matter 10",Braga,1,12,2019-04-10T14:00:00.000Z,"2019-04-10 16:29:10.000000"
168051,Ultraviolet,Braga,1,5.51,,"2019-04-10 16:29:10.000000"
168052,Ultraviolet,Braga,1,5.86,,"2019-04-10 16:29:10.000000"
168053,Ultraviolet,Braga,1,5.3,,"2019-04-10 16:29:10.000000"
168054,Ozone,Braga,1,0,,"2019-04-10 16:29:10.000000"
168055,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-10 16:29:10.000000"
168056,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-10 16:29:10.000000"
168119,"Particulate Matter 10",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168120,"Nitrogen Dioxide",Braga,1,34.6,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168121,"Particulate Matter 10",Braga,1,3,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168122,"Nitrogen Dioxide",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168123,Ozone,Braga,1,57,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168124,"Nitrogen Dioxide",Braga,1,24.6,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168125,"Particulate Matter 10",Braga,1,12,2019-04-10T14:00:00.000Z,"2019-04-10 18:29:10.000000"
168126,Ultraviolet,Braga,1,5.51,,"2019-04-10 18:29:10.000000"
168127,Ultraviolet,Braga,1,5.86,,"2019-04-10 18:29:10.000000"
168128,Ultraviolet,Braga,1,5.3,,"2019-04-10 18:29:10.000000"
168129,Ozone,Braga,1,0,,"2019-04-10 18:29:10.000000"
168130,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-10 18:29:10.000000"
168131,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-10 18:29:10.000000"
168194,"Particulate Matter 10",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168195,"Nitrogen Dioxide",Braga,1,34.6,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168196,"Particulate Matter 10",Braga,1,3,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168197,"Nitrogen Dioxide",Braga,1,0,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168198,Ozone,Braga,1,57,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168199,"Nitrogen Dioxide",Braga,1,24.6,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168200,"Particulate Matter 10",Braga,1,12,2019-04-10T14:00:00.000Z,"2019-04-10 20:29:11.000000"
168201,Ultraviolet,Braga,1,5.51,,"2019-04-10 20:29:11.000000"
168202,Ultraviolet,Braga,1,5.86,,"2019-04-10 20:29:11.000000"
168203,Ultraviolet,Braga,1,5.3,,"2019-04-10 20:29:11.000000"
168204,Ozone,Braga,1,0,,"2019-04-10 20:29:11.000000"
168205,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-10 20:29:11.000000"
168206,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-10 20:29:11.000000"
168269,"Nitrogen Dioxide",Braga,1,35.2,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168270,"Particulate Matter 10",Braga,1,0,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168271,"Nitrogen Dioxide",Braga,1,0,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168272,Ozone,Braga,1,64,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168273,"Particulate Matter 10",Braga,1,8,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168274,"Particulate Matter 10",Braga,1,13,2019-04-10T18:00:00.000Z,"2019-04-10 22:29:08.000000"
168275,"Nitrogen Dioxide",Braga,1,34.7,2019-04-10T19:00:00.000Z,"2019-04-10 22:29:08.000000"
168276,Ultraviolet,Braga,1,5.51,,"2019-04-10 22:29:08.000000"
168277,Ultraviolet,Braga,1,5.86,,"2019-04-10 22:29:08.000000"
168278,Ultraviolet,Braga,1,5.3,,"2019-04-10 22:29:08.000000"
168279,Ozone,Braga,1,0,,"2019-04-10 22:29:08.000000"
168280,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-10 22:29:08.000000"
168281,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-10 22:29:08.000000"
168344,"Particulate Matter 10",Braga,1,0,2019-04-10T20:00:00.000Z,"2019-04-11 00:29:09.000000"
168345,"Nitrogen Dioxide",Braga,1,42.8,2019-04-10T20:00:00.000Z,"2019-04-11 00:29:09.000000"
168346,"Particulate Matter 10",Braga,1,8,2019-04-10T20:00:00.000Z,"2019-04-11 00:29:09.000000"
168347,"Nitrogen Dioxide",Braga,1,0,2019-04-10T20:00:00.000Z,"2019-04-11 00:29:09.000000"
168348,Ozone,Braga,1,55,2019-04-10T20:00:00.000Z,"2019-04-11 00:29:09.000000"
168349,"Nitrogen Dioxide",Braga,1,36,2019-04-10T21:00:00.000Z,"2019-04-11 00:29:09.000000"
168350,"Particulate Matter 10",Braga,1,13,2019-04-10T21:00:00.000Z,"2019-04-11 00:29:09.000000"
168351,Ultraviolet,Braga,1,5.86,,"2019-04-11 00:29:09.000000"
168352,Ultraviolet,Braga,1,6.55,,"2019-04-11 00:29:09.000000"
168353,Ultraviolet,Braga,1,5.51,,"2019-04-11 00:29:09.000000"
168354,Ozone,Braga,1,0,,"2019-04-11 00:29:09.000000"
168355,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-11 00:29:09.000000"
168356,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-11 00:29:09.000000"
168419,"Particulate Matter 10",Braga,1,0,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168420,"Nitrogen Dioxide",Braga,1,78.6,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168421,"Nitrogen Dioxide",Braga,1,0,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168422,Ozone,Braga,1,41,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168423,"Particulate Matter 10",Braga,1,9,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168424,"Particulate Matter 10",Braga,1,13,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168425,"Nitrogen Dioxide",Braga,1,47.6,2019-04-10T22:00:00.000Z,"2019-04-11 02:29:09.000000"
168426,Ultraviolet,Braga,1,5.86,,"2019-04-11 02:29:09.000000"
168427,Ultraviolet,Braga,1,6.55,,"2019-04-11 02:29:09.000000"
168428,Ultraviolet,Braga,1,5.51,,"2019-04-11 02:29:09.000000"
168429,Ozone,Braga,1,0,,"2019-04-11 02:29:09.000000"
168430,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-11 02:29:09.000000"
168431,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-11 02:29:09.000000"
168494,"Particulate Matter 10",Braga,1,0,2019-04-11T02:00:00.000Z,"2019-04-11 04:29:09.000000"
168495,"Nitrogen Dioxide",Braga,1,32.9,2019-04-11T02:00:00.000Z,"2019-04-11 04:29:09.000000"
168496,"Particulate Matter 10",Braga,1,10,2019-04-11T01:00:00.000Z,"2019-04-11 04:29:09.000000"
168497,"Nitrogen Dioxide",Braga,1,0,2019-04-11T01:00:00.000Z,"2019-04-11 04:29:09.000000"
168498,Ozone,Braga,1,12,2019-04-11T01:00:00.000Z,"2019-04-11 04:29:09.000000"
168499,"Particulate Matter 10",Braga,1,14,2019-04-11T02:00:00.000Z,"2019-04-11 04:29:09.000000"
168500,"Nitrogen Dioxide",Braga,1,21.3,2019-04-11T02:00:00.000Z,"2019-04-11 04:29:09.000000"
168501,Ultraviolet,Braga,1,5.94,,"2019-04-11 04:29:09.000000"
168502,Ultraviolet,Braga,1,6.72,,"2019-04-11 04:29:09.000000"
168503,Ultraviolet,Braga,1,5.68,,"2019-04-11 04:29:09.000000"
168504,Ozone,Braga,1,0,,"2019-04-11 04:29:09.000000"
168505,"Carbon Monoxide",Braga,1,0.00000510773609898776,,"2019-04-11 04:29:09.000000"
168506,"Sulfur Dioxide",Braga,1,-0.0000000010256906459681869,,"2019-04-11 04:29:09.000000"
168569,"Nitrogen Dioxide",Braga,1,32.9,2019-04-11T02:00:00.000Z,"2019-04-11 06:29:09.000000"
168570,"Particulate Matter 10",Braga,1,0,2019-04-11T02:00:00.000Z,"2019-04-11 06:29:09.000000"
168571,"Nitrogen Dioxide",Braga,1,0,2019-04-11T01:00:00.000Z,"2019-04-11 06:29:09.000000"
168572,Ozone,Braga,1,12,2019-04-11T01:00:00.000Z,"2019-04-11 06:29:09.000000"
168573,"Particulate Matter 10",Braga,1,10,2019-04-11T01:00:00.000Z,"2019-04-11 06:29:09.000000"
168574,"Nitrogen Dioxide",Braga,1,21.3,2019-04-11T02:00:00.000Z,"2019-04-11 06:29:09.000000"
168575,"Particulate Matter 10",Braga,1,14,2019-04-11T02:00:00.000Z,"2019-04-11 06:29:09.000000"
168576,Ultraviolet,Braga,1,5.94,,"2019-04-11 06:29:09.000000"
168577,Ultraviolet,Braga,1,6.72,,"2019-04-11 06:29:09.000000"
168578,Ultraviolet,Braga,1,5.68,,"2019-04-11 06:29:09.000000"
168579,Ozone,Braga,1,0,,"2019-04-11 06:29:09.000000"
168580,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 06:29:09.000000"
168581,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 06:29:09.000000"
168644,"Particulate Matter 10",Braga,1,0,2019-04-11T05:00:00.000Z,"2019-04-11 08:29:10.000000"
168645,"Nitrogen Dioxide",Braga,1,34.4,2019-04-11T05:00:00.000Z,"2019-04-11 08:29:10.000000"
168646,"Particulate Matter 10",Braga,1,9,2019-04-11T04:00:00.000Z,"2019-04-11 08:29:10.000000"
168647,"Nitrogen Dioxide",Braga,1,0,2019-04-11T04:00:00.000Z,"2019-04-11 08:29:10.000000"
168648,Ozone,Braga,1,6,2019-04-11T04:00:00.000Z,"2019-04-11 08:29:10.000000"
168649,"Particulate Matter 10",Braga,1,9,2019-04-11T05:00:00.000Z,"2019-04-11 08:29:10.000000"
168650,"Nitrogen Dioxide",Braga,1,12.9,2019-04-11T05:00:00.000Z,"2019-04-11 08:29:10.000000"
168651,Ultraviolet,Braga,1,5.94,,"2019-04-11 08:29:10.000000"
168652,Ultraviolet,Braga,1,6.72,,"2019-04-11 08:29:10.000000"
168653,Ultraviolet,Braga,1,5.68,,"2019-04-11 08:29:10.000000"
168654,Ozone,Braga,1,0,,"2019-04-11 08:29:10.000000"
168655,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 08:29:10.000000"
168656,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 08:29:10.000000"
168719,"Particulate Matter 10",Braga,1,0,2019-04-11T08:00:00.000Z,"2019-04-11 10:29:09.000000"
168720,"Nitrogen Dioxide",Braga,1,92.3,2019-04-11T08:00:00.000Z,"2019-04-11 10:29:09.000000"
168721,"Particulate Matter 10",Braga,1,5,2019-04-11T08:00:00.000Z,"2019-04-11 10:29:09.000000"
168722,"Nitrogen Dioxide",Braga,1,0,2019-04-11T08:00:00.000Z,"2019-04-11 10:29:09.000000"
168723,Ozone,Braga,1,5,2019-04-11T08:00:00.000Z,"2019-04-11 10:29:09.000000"
168724,"Nitrogen Dioxide",Braga,1,54.8,2019-04-11T09:00:00.000Z,"2019-04-11 10:29:09.000000"
168725,"Particulate Matter 10",Braga,1,6,2019-04-11T09:00:00.000Z,"2019-04-11 10:29:09.000000"
168726,Ultraviolet,Braga,1,5.94,,"2019-04-11 10:29:09.000000"
168727,Ultraviolet,Braga,1,6.72,,"2019-04-11 10:29:09.000000"
168728,Ultraviolet,Braga,1,5.68,,"2019-04-11 10:29:09.000000"
168729,Ozone,Braga,1,0,,"2019-04-11 10:29:09.000000"
168730,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 10:29:09.000000"
168731,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 10:29:09.000000"
168794,"Particulate Matter 10",Braga,1,0,2019-04-11T09:00:00.000Z,"2019-04-11 12:29:10.000000"
168795,"Nitrogen Dioxide",Braga,1,96.8,2019-04-11T09:00:00.000Z,"2019-04-11 12:29:10.000000"
168796,"Particulate Matter 10",Braga,1,3,2019-04-11T10:00:00.000Z,"2019-04-11 12:29:10.000000"
168797,Ozone,Braga,1,7,2019-04-11T10:00:00.000Z,"2019-04-11 12:29:10.000000"
168798,"Nitrogen Dioxide",Braga,1,0,2019-04-11T10:00:00.000Z,"2019-04-11 12:29:10.000000"
168799,"Particulate Matter 10",Braga,1,6,2019-04-11T09:00:00.000Z,"2019-04-11 12:29:10.000000"
168800,"Nitrogen Dioxide",Braga,1,54.8,2019-04-11T09:00:00.000Z,"2019-04-11 12:29:10.000000"
168801,Ultraviolet,Braga,1,5.94,,"2019-04-11 12:29:10.000000"
168802,Ultraviolet,Braga,1,6.72,,"2019-04-11 12:29:10.000000"
168803,Ultraviolet,Braga,1,5.68,,"2019-04-11 12:29:10.000000"
168804,Ozone,Braga,1,0,,"2019-04-11 12:29:10.000000"
168805,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 12:29:10.000000"
168806,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 12:29:10.000000"
168869,"Particulate Matter 10",Braga,1,0,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168870,"Nitrogen Dioxide",Braga,1,42.9,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168871,"Particulate Matter 10",Braga,1,2,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168872,"Nitrogen Dioxide",Braga,1,0,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168873,Ozone,Braga,1,23,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168874,"Nitrogen Dioxide",Braga,1,29,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168875,"Particulate Matter 10",Braga,1,6,2019-04-11T11:00:00.000Z,"2019-04-11 14:29:09.000000"
168876,Ultraviolet,Braga,1,5.94,,"2019-04-11 14:29:09.000000"
168877,Ultraviolet,Braga,1,6.72,,"2019-04-11 14:29:09.000000"
168878,Ultraviolet,Braga,1,5.68,,"2019-04-11 14:29:09.000000"
168879,Ozone,Braga,1,0,,"2019-04-11 14:29:09.000000"
168880,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 14:29:09.000000"
168881,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 14:29:09.000000"
168944,"Particulate Matter 10",Braga,1,0,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168945,"Nitrogen Dioxide",Braga,1,42.9,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168946,"Particulate Matter 10",Braga,1,2,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168947,"Nitrogen Dioxide",Braga,1,0,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168948,Ozone,Braga,1,23,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168949,"Nitrogen Dioxide",Braga,1,29,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168950,"Particulate Matter 10",Braga,1,6,2019-04-11T11:00:00.000Z,"2019-04-11 16:29:08.000000"
168951,Ultraviolet,Braga,1,5.94,,"2019-04-11 16:29:08.000000"
168952,Ultraviolet,Braga,1,6.72,,"2019-04-11 16:29:08.000000"
168953,Ultraviolet,Braga,1,5.68,,"2019-04-11 16:29:08.000000"
168954,Ozone,Braga,1,0,,"2019-04-11 16:29:08.000000"
168955,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 16:29:08.000000"
168956,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 16:29:08.000000"
169019,"Nitrogen Dioxide",Braga,1,23.8,2019-04-11T15:00:00.000Z,"2019-04-11 18:29:09.000000"
169020,"Particulate Matter 10",Braga,1,0,2019-04-11T14:00:00.000Z,"2019-04-11 18:29:09.000000"
169021,Ozone,Braga,1,50,2019-04-11T15:00:00.000Z,"2019-04-11 18:29:09.000000"
169022,"Particulate Matter 10",Braga,1,8,2019-04-11T16:00:00.000Z,"2019-04-11 18:29:09.000000"
169023,"Nitrogen Dioxide",Braga,1,0,2019-04-11T16:00:00.000Z,"2019-04-11 18:29:09.000000"
169024,"Particulate Matter 10",Braga,1,5,2019-04-11T15:00:00.000Z,"2019-04-11 18:29:09.000000"
169025,"Nitrogen Dioxide",Braga,1,28.6,2019-04-11T15:00:00.000Z,"2019-04-11 18:29:09.000000"
169026,Ultraviolet,Braga,1,5.94,,"2019-04-11 18:29:09.000000"
169027,Ultraviolet,Braga,1,6.72,,"2019-04-11 18:29:09.000000"
169028,Ultraviolet,Braga,1,5.68,,"2019-04-11 18:29:09.000000"
169029,Ozone,Braga,1,0,,"2019-04-11 18:29:09.000000"
169030,"Carbon Monoxide",Braga,1,0.000005003416837080289,,"2019-04-11 18:29:09.000000"
169031,"Sulfur Dioxide",Braga,1,0.000000000026742741279708806,,"2019-04-11 18:29:09.000000"
169094,"Particulate Matter 10",Braga,1,0,2019-04-11T17:00:00.000Z,"2019-04-11 20:29:09.000000"
